geneid,node1,node2,node1_string_id,node2_string_id,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
9933,PUM3,WDR4,9606.ENSP00000380982,9606.ENSP00000381266,0.0,0.0,0.0,0.427
162993,ZNF846,ZNF596,9606.ENSP00000380999,9606.ENSP00000381613,0.0,0.0,0.0,0.451
755,CFAP410,MX1,9606.ENSP00000381047,9606.ENSP00000381601,0.0,0.0,0.773,0.773
2047,EPHB1,GRIP1,9606.ENSP00000381097,9606.ENSP00000381098,0.097,0.0,0.523,0.551
23426,GRIP1,RGPD2,9606.ENSP00000381098,9606.ENSP00000381214,0.0,0.0,0.581,0.581
23426,GRIP1,NSF,9606.ENSP00000381098,9606.ENSP00000381293,0.069,0.4,0.305,0.577
596,BCL2,CST3,9606.ENSP00000381185,9606.ENSP00000381448,0.294,0.0,0.281,0.47
596,BCL2,GSTP1,9606.ENSP00000381185,9606.ENSP00000381607,0.0,0.0,0.433,0.433
81502,HM13,SELENOS,9606.ENSP00000381237,9606.ENSP00000381282,0.0,0.72,0.0,0.729
6925,TCF4,RPRD1A,9606.ENSP00000381382,9606.ENSP00000381984,0.0,0.0,0.462,0.462
8545,CGGBP1,GIN1,9606.ENSP00000381429,9606.ENSP00000381970,0.077,0.0,0.491,0.518
4356,MPP3,TTC3,9606.ENSP00000381430,9606.ENSP00000381981,0.084,0.126,0.32,0.408
5634,PRPS2,ATP5F1A,9606.ENSP00000381504,9606.ENSP00000381736,0.047,0.0,0.217,0.434
1453,CSNK1D,SEC24A,9606.ENSP00000381531,9606.ENSP00000381823,0.112,0.4,0.101,0.489
7322,UBE2D2,TTC3,9606.ENSP00000381717,9606.ENSP00000381981,0.494,0.0,0.12,0.544
498,ATP5F1A,TOMM6,9606.ENSP00000381736,9606.ENSP00000381859,0.0,0.4,0.0,0.403
1500,CTNND1,ROCK1,9606.ENSP00000382004,9606.ENSP00000382697,0.046,0.0,0.665,0.675
51451,LCMT1,PPP4R1,9606.ENSP00000382021,9606.ENSP00000383402,0.122,0.0,0.448,0.495
9980,DOP1B,MRPS6,9606.ENSP00000382104,9606.ENSP00000382250,0.0,0.0,0.517,0.517
9980,DOP1B,MORC3,9606.ENSP00000382104,9606.ENSP00000383333,0.0,0.0,0.278,0.413
150209,AIFM3,MRPS6,9606.ENSP00000382120,9606.ENSP00000382250,0.319,0.0,0.091,0.4
150209,AIFM3,ZNF74,9606.ENSP00000382120,9606.ENSP00000383301,0.062,0.0,0.42,0.435
150209,AIFM3,TXNRD2,9606.ENSP00000382120,9606.ENSP00000383365,0.046,0.265,0.272,0.479
221037,JMJD1C,KDM5A,9606.ENSP00000382204,9606.ENSP00000382688,0.0,0.0,0.426,0.444
221037,JMJD1C,KDM1A,9606.ENSP00000382204,9606.ENSP00000383042,0.0,0.0,0.482,0.486
221037,JMJD1C,TXNRD2,9606.ENSP00000382204,9606.ENSP00000383365,0.0,0.0,0.426,0.426
125150,ZSWIM7,KDM1A,9606.ENSP00000382218,9606.ENSP00000383042,0.0,0.9,0.0,0.9
3753,KCNE1,NEDD4L,9606.ENSP00000382226,9606.ENSP00000383199,0.0,0.0,0.616,0.616
25831,HECTD1,USP47,9606.ENSP00000382269,9606.ENSP00000382382,0.0,0.0,0.135,0.463
55031,USP47,USP25,9606.ENSP00000382382,9606.ENSP00000383044,0.0,0.0,0.227,0.436
128977,C22orf39,L3MBTL4,9606.ENSP00000382474,9606.ENSP00000382976,0.089,0.0,0.489,0.515
128977,C22orf39,COLEC12,9606.ENSP00000382474,9606.ENSP00000383115,0.095,0.0,0.397,0.43
128977,C22orf39,ZNF74,9606.ENSP00000382474,9606.ENSP00000383301,0.0,0.0,0.419,0.43
5927,KDM5A,KDM1A,9606.ENSP00000382688,9606.ENSP00000383042,0.112,0.0,0.814,0.836
6093,ROCK1,MYL5,9606.ENSP00000382697,9606.ENSP00000383023,0.099,0.9,0.046,0.906
571,BACH1,RFPL2,9606.ENSP00000382805,9606.ENSP00000383096,0.422,0.0,0.0,0.422
57096,RPGRIP1,L3MBTL4,9606.ENSP00000382895,9606.ENSP00000382976,0.06,0.0,0.408,0.42
2280,FKBP1A,RBM11,9606.ENSP00000383003,9606.ENSP00000383421,0.432,0.0,0.064,0.453
29761,USP25,NEDD4L,9606.ENSP00000383044,9606.ENSP00000383199,0.289,0.0,0.231,0.444
54039,PCBP3,RBM11,9606.ENSP00000383168,9606.ENSP00000383421,0.0,0.0,0.473,0.473
23327,NEDD4L,UBE2J2,9606.ENSP00000383199,9606.ENSP00000383719,0.359,0.0,0.168,0.444
51686,OAZ3,PSME4,9606.ENSP00000383784,9606.ENSP00000384211,0.0,0.4,0.156,0.472
26099,SZRD1,SNU13,9606.ENSP00000383866,9606.ENSP00000383949,0.0,0.0,0.0,0.511
55252,ASXL2,CBX6,9606.ENSP00000383920,9606.ENSP00000384490,0.089,0.54,0.068,0.593
55252,ASXL2,ZBTB40,9606.ENSP00000383920,9606.ENSP00000384527,0.046,0.0,0.107,0.434
643418,LIPN,POMC,9606.ENSP00000383923,9606.ENSP00000384092,0.0,0.0,0.498,0.498
79174,CRELD2,DERL3,9606.ENSP00000383938,9606.ENSP00000384744,0.0,0.0,0.53,0.623
4809,SNU13,WDR43,9606.ENSP00000383949,9606.ENSP00000384302,0.977,0.5,0.562,0.996
4809,SNU13,XPO1,9606.ENSP00000383949,9606.ENSP00000384863,0.069,0.0,0.315,0.419
9612,NCOR2,RELA,9606.ENSP00000384018,9606.ENSP00000384273,0.63,0.0,0.344,0.76
9612,NCOR2,BCL6,9606.ENSP00000384018,9606.ENSP00000384371,0.989,0.0,0.991,0.999
9612,NCOR2,CDKN1A,9606.ENSP00000384018,9606.ENSP00000384849,0.292,0.0,0.305,0.487
9612,NCOR2,ESRRA,9606.ENSP00000384018,9606.ENSP00000384851,0.289,0.5,0.216,0.705
22976,PAXIP1,PARG,9606.ENSP00000384048,9606.ENSP00000384408,0.0,0.0,0.326,0.407
1439,CSF2RB,SOS1,9606.ENSP00000384053,9606.ENSP00000384675,0.0,0.4,0.0,0.409
5443,POMC,HCRTR1,9606.ENSP00000384092,9606.ENSP00000384387,0.094,0.0,0.653,0.684
5443,POMC,ADCY3,9606.ENSP00000384092,9606.ENSP00000384484,0.0,0.0,0.554,0.554
5443,POMC,ARNTL,9606.ENSP00000384092,9606.ENSP00000384517,0.0,0.0,0.49,0.52
8450,CUL4B,INO80D,9606.ENSP00000384109,9606.ENSP00000384198,0.0,0.4,0.0,0.4
8450,CUL4B,KMT5A,9606.ENSP00000384109,9606.ENSP00000384629,0.099,0.0,0.455,0.493
388284,C16orf86,CASTOR1,9606.ENSP00000384117,9606.ENSP00000384183,0.0,0.0,0.518,0.519
55614,KIF16B,BTBD3,9606.ENSP00000384164,9606.ENSP00000384545,0.0,0.0,0.43,0.443
23198,PSME4,RELA,9606.ENSP00000384211,9606.ENSP00000384273,0.041,0.4,0.047,0.413
23198,PSME4,FBXO11,9606.ENSP00000384211,9606.ENSP00000384823,0.0,0.0,0.363,0.446
5970,RELA,BCL6,9606.ENSP00000384273,9606.ENSP00000384371,0.095,0.0,0.384,0.433
5970,RELA,IFRD1,9606.ENSP00000384273,9606.ENSP00000384477,0.0,0.0,0.474,0.478
5970,RELA,CDKN1A,9606.ENSP00000384273,9606.ENSP00000384849,0.512,0.0,0.439,0.745
129787,TMEM18,ADCY3,9606.ENSP00000384347,9606.ENSP00000384484,0.0,0.0,0.447,0.447
200315,APOBEC3A,CBX6,9606.ENSP00000384359,9606.ENSP00000384490,0.0,0.0,0.543,0.595
604,BCL6,FBXO11,9606.ENSP00000384371,9606.ENSP00000384823,0.626,0.0,0.494,0.805
604,BCL6,CDKN1A,9606.ENSP00000384371,9606.ENSP00000384849,0.045,0.0,0.624,0.636
140606,SELENOM,PSTK,9606.ENSP00000384564,9606.ENSP00000384653,0.0,0.0,0.487,0.487
10437,IFI30,CD14,9606.ENSP00000384886,9606.ENSP00000385519,0.0,0.0,0.0,0.478
54815,GATAD2A,MTA3,9606.ENSP00000384899,9606.ENSP00000385823,0.844,0.72,0.913,0.995
5831,PYCR1,POLR2F,9606.ENSP00000384949,9606.ENSP00000385725,0.0,0.0,0.608,0.643
5831,PYCR1,SMS,9606.ENSP00000384949,9606.ENSP00000385746,0.0,0.0,0.415,0.447
6183,MRPS12,SLC25A19,9606.ENSP00000384952,9606.ENSP00000385312,0.268,0.0,0.115,0.405
6183,MRPS12,POLR2F,9606.ENSP00000384952,9606.ENSP00000385725,0.429,0.0,0.327,0.928
3796,KIF2A,KIF3A,9606.ENSP00000385000,9606.ENSP00000385808,0.0,0.54,0.248,0.652
51078,THAP4,ANKMY1,9606.ENSP00000385006,9606.ENSP00000385887,0.0,0.0,0.562,0.565
8911,CACNA1I,RASGRP3,9606.ENSP00000385019,9606.ENSP00000385886,0.0,0.65,0.0,0.65
60489,APOBEC3G,APOBEC3H,9606.ENSP00000385057,9606.ENSP00000385741,0.0,0.0,0.342,0.42
130540,FLACC1,ZNF155,9606.ENSP00000385098,9606.ENSP00000385163,0.0,0.0,0.431,0.431
8648,NCOA1,PPARA,9606.ENSP00000385216,9606.ENSP00000385523,0.985,0.5,0.784,0.998
1994,ELAVL1,IL6,9606.ENSP00000385269,9606.ENSP00000385675,0.0,0.0,0.611,0.611
24146,CLDN15,CLDN5,9606.ENSP00000385300,9606.ENSP00000385477,0.0,0.65,0.15,0.694
9221,NOLC1,POP1,9606.ENSP00000385410,9606.ENSP00000385787,0.0,0.36,0.0,0.422
58484,NLRC4,IL6,9606.ENSP00000385428,9606.ENSP00000385675,0.0,0.0,0.59,0.59
4192,MDK,IL6,9606.ENSP00000385451,9606.ENSP00000385675,0.0,0.0,0.407,0.407
7122,CLDN5,IL6,9606.ENSP00000385477,9606.ENSP00000385675,0.0,0.0,0.708,0.708
929,CD14,IL6,9606.ENSP00000385519,9606.ENSP00000385675,0.0,0.0,0.39,0.403
5465,PPARA,IL6,9606.ENSP00000385523,9606.ENSP00000385675,0.0,0.0,0.712,0.722
26173,INTS1,POLR2F,9606.ENSP00000385722,9606.ENSP00000385725,0.835,0.0,0.0,0.836
5435,POLR2F,PRKAR1B,9606.ENSP00000385725,9606.ENSP00000385749,0.412,0.0,0.114,0.456
51281,ANKMY1,NUCB1,9606.ENSP00000385887,9606.ENSP00000385923,0.0,0.0,0.4,0.4
6208,RPS14,NGDN,9606.ENSP00000385958,9606.ENSP00000386134,0.967,0.0,0.0,0.97
6208,RPS14,MCC,9606.ENSP00000385958,9606.ENSP00000386227,0.482,0.0,0.0,0.482
6208,RPS14,PSMD14,9606.ENSP00000385958,9606.ENSP00000386541,0.255,0.0,0.212,0.518
6208,RPS14,RPL36A-HNRNPH2,9606.ENSP00000385958,9606.ENSP00000386655,0.58,0.0,0.072,0.837
6208,RPS14,RPL31,9606.ENSP00000385958,9606.ENSP00000386717,0.985,0.0,0.59,0.999
55777,MBD5,ZC3H6,9606.ENSP00000386049,9606.ENSP00000386764,0.091,0.0,0.116,0.585
25983,NGDN,RBM34,9606.ENSP00000386134,9606.ENSP00000386226,0.045,0.0,0.047,0.639
25983,NGDN,MCC,9606.ENSP00000386134,9606.ENSP00000386227,0.747,0.0,0.217,0.912
441150,C6orf226,MZT2B,9606.ENSP00000386146,9606.ENSP00000386419,0.0,0.0,0.48,0.504
1052,CEBPD,ZNF638,9606.ENSP00000386165,9606.ENSP00000386433,0.045,0.0,0.527,0.528
23029,RBM34,SSB,9606.ENSP00000386226,9606.ENSP00000386636,0.219,0.0,0.044,0.571
84173,ELMOD3,TGOLN2,9606.ENSP00000386248,9606.ENSP00000386443,0.0,0.0,0.279,0.556
50489,CD207,CD8A,9606.ENSP00000386378,9606.ENSP00000386559,0.0,0.0,0.624,0.629
3554,IL1R1,CD8A,9606.ENSP00000386380,9606.ENSP00000386559,0.0,0.0,0.583,0.583
27332,ZNF638,SETD2,9606.ENSP00000386433,9606.ENSP00000386759,0.071,0.0,0.114,0.402
10618,TGOLN2,ATG9A,9606.ENSP00000386443,9606.ENSP00000386710,0.238,0.0,0.403,0.529
55660,PRPF40A,PBRM1,9606.ENSP00000386458,9606.ENSP00000386593,0.069,0.0,0.383,0.578
55660,PRPF40A,SSB,9606.ENSP00000386458,9606.ENSP00000386636,0.0,0.0,0.049,0.516
55660,PRPF40A,SETD2,9606.ENSP00000386458,9606.ENSP00000386759,0.077,0.0,0.797,0.823
84524,ZC3H8,AFF3,9606.ENSP00000386488,9606.ENSP00000386834,0.091,0.54,0.116,0.6
10213,PSMD14,SSB,9606.ENSP00000386541,9606.ENSP00000386636,0.0,0.0,0.0,0.475
9581,PREPL,DPAGT1,9606.ENSP00000386543,9606.ENSP00000386597,0.0,0.0,0.581,0.583
55193,PBRM1,SETD2,9606.ENSP00000386593,9606.ENSP00000386759,0.091,0.0,0.857,0.906
6741,SSB,RPL31,9606.ENSP00000386636,9606.ENSP00000386717,0.444,0.0,0.0,0.563
100529097,RPL36A-HNRNPH2,RPL31,9606.ENSP00000386655,9606.ENSP00000386717,0.785,0.0,0.314,0.968
55818,KDM3A,SETD2,9606.ENSP00000386660,9606.ENSP00000386759,0.0,0.0,0.376,0.446
6160,RPL31,TBC1D8,9606.ENSP00000386717,9606.ENSP00000386856,0.0,0.0,0.434,0.434
64708,COPS7B,UBA52,9606.ENSP00000386880,9606.ENSP00000388107,0.0,0.5,0.0,0.504
7852,CXCR4,ITGA6,9606.ENSP00000386884,9606.ENSP00000386896,0.0,0.0,0.474,0.482
7852,CXCR4,CREB1,9606.ENSP00000386884,9606.ENSP00000387699,0.045,0.0,0.37,0.403
7852,CXCR4,EOMES,9606.ENSP00000386884,9606.ENSP00000388620,0.0,0.0,0.405,0.41
2274,FHL2,CREB1,9606.ENSP00000386892,9606.ENSP00000387699,0.292,0.0,0.473,0.613
57533,TBC1D14,RAB1A,9606.ENSP00000386921,9606.ENSP00000387286,0.0,0.0,0.472,0.476
151525,WDSUB1,UBE4A,9606.ENSP00000387078,9606.ENSP00000387362,0.0,0.0,0.398,0.414
501,ALDH7A1,CREB1,9606.ENSP00000387123,9606.ENSP00000387699,0.0,0.0,0.541,0.541
84984,CEP19,RABL2A,9606.ENSP00000387209,9606.ENSP00000387229,0.741,0.0,0.808,0.948
8809,IL18R1,EOMES,9606.ENSP00000387211,9606.ENSP00000388620,0.0,0.0,0.418,0.47
27247,NFU1,CIAO2B,9606.ENSP00000387219,9606.ENSP00000387471,0.0,0.0,0.472,0.481
10746,MAP3K2,CREB1,9606.ENSP00000387246,9606.ENSP00000387699,0.0,0.0,0.291,0.404
10989,IMMT,UBE4A,9606.ENSP00000387262,9606.ENSP00000387362,0.0,0.0,0.254,0.41
10989,IMMT,OGDH,9606.ENSP00000387262,9606.ENSP00000388183,0.094,0.0,0.263,0.517
3267,AGFG1,RAB1A,9606.ENSP00000387282,9606.ENSP00000387286,0.0,0.0,0.712,0.732
3267,AGFG1,UBA52,9606.ENSP00000387282,9606.ENSP00000388107,0.0,0.5,0.0,0.499
5861,RAB1A,FUT2,9606.ENSP00000387286,9606.ENSP00000387498,0.052,0.0,0.394,0.4
1385,CREB1,RARG,9606.ENSP00000387699,9606.ENSP00000388510,0.046,0.0,0.451,0.463
5073,PARN,CSTF2,9606.ENSP00000387911,9606.ENSP00000387996,0.292,0.0,0.257,0.467
84942,WDR73,UBA52,9606.ENSP00000387982,9606.ENSP00000388107,0.45,0.0,0.0,0.454
4938,OAS1,SEC61G,9606.ENSP00000388001,9606.ENSP00000388337,0.0,0.0,0.4,0.403
7311,UBA52,SEC61G,9606.ENSP00000388107,9606.ENSP00000388337,0.858,0.0,0.0,0.883
1975,EIF4B,RPSA,9606.ENSP00000388806,9606.ENSP00000389351,0.429,0.0,0.149,0.563
65250,CPLANE1,TMEM67,9606.ENSP00000389014,9606.ENSP00000389998,0.0,0.0,0.72,0.729
6147,RPL23A,RPSA,9606.ENSP00000389103,9606.ENSP00000389351,0.995,0.0,0.695,0.999
6147,RPL23A,RPL39L,9606.ENSP00000389103,9606.ENSP00000389356,0.842,0.0,0.468,0.985
6147,RPL23A,C12orf65,9606.ENSP00000389103,9606.ENSP00000390647,0.513,0.0,0.236,0.628
126328,NDUFA11,ATP5PF,9606.ENSP00000389160,9606.ENSP00000389649,0.0,0.0,0.408,0.588
126328,NDUFA11,CTU1,9606.ENSP00000389160,9606.ENSP00000390011,0.0,0.467,0.109,0.505
56913,C1GALT1,SLC14A1,9606.ENSP00000389176,9606.ENSP00000390637,0.0,0.0,0.435,0.473
56913,C1GALT1,B3GALT4,9606.ENSP00000389176,9606.ENSP00000390784,0.0,0.0,0.578,0.578
3921,RPSA,RPL39L,9606.ENSP00000389351,9606.ENSP00000389356,0.842,0.0,0.392,0.968
3921,RPSA,C12orf65,9606.ENSP00000389351,9606.ENSP00000390647,0.401,0.0,0.081,0.494
404281,YY2,UBAP2L,9606.ENSP00000389381,9606.ENSP00000389445,0.112,0.54,0.046,0.576
5701,PSMC2,RPS18,9606.ENSP00000391211,9606.ENSP00000393241,0.071,0.0,0.078,0.686
10801,SEPTIN9,SEPTIN5,9606.ENSP00000391249,9606.ENSP00000391311,0.753,0.72,0.183,0.942
7086,TKT,EFTUD2,9606.ENSP00000391481,9606.ENSP00000392094,0.124,0.0,0.181,0.512
64098,PARVG,PTPN6,9606.ENSP00000391583,9606.ENSP00000391592,0.047,0.0,0.305,0.479
5777,PTPN6,HLA-DPA1,9606.ENSP00000391592,9606.ENSP00000393566,0.0,0.5,0.125,0.602
55707,NECAP2,REPS1,9606.ENSP00000391942,9606.ENSP00000392065,0.0,0.5,0.0,0.504
55707,NECAP2,EPS15L1,9606.ENSP00000391942,9606.ENSP00000393313,0.453,0.54,0.376,0.832
55636,CHD7,EFTUD2,9606.ENSP00000392028,9606.ENSP00000392094,0.095,0.0,0.401,0.446
55636,CHD7,SMARCD2,9606.ENSP00000392028,9606.ENSP00000392617,0.339,0.0,0.174,0.431
55636,CHD7,FGFR1,9606.ENSP00000392028,9606.ENSP00000393312,0.053,0.0,0.713,0.719
9343,EFTUD2,RPS18,9606.ENSP00000392094,9606.ENSP00000393241,0.767,0.0,0.281,0.949
9343,EFTUD2,SNRPG,9606.ENSP00000392094,9606.ENSP00000393388,0.996,0.9,0.299,0.999
5537,PPP6C,PPP5D1,9606.ENSP00000392147,9606.ENSP00000392262,0.087,0.0,0.0,0.477
11171,STRAP,SNRPG,9606.ENSP00000392270,9606.ENSP00000393388,0.097,0.9,0.0,0.916
10134,BCAP31,PACS2,9606.ENSP00000392330,9606.ENSP00000393559,0.0,0.0,0.99,0.99
6399,TRAPPC2,EPS15L1,9606.ENSP00000392495,9606.ENSP00000393313,0.455,0.0,0.052,0.466
119016,AGAP4,POTEI,9606.ENSP00000392513,9606.ENSP00000392718,0.0,0.0,0.403,0.403
84513,PLPP5,FGFR1,9606.ENSP00000392553,9606.ENSP00000393312,0.0,0.0,0.4,0.415
4719,NDUFS1,HTATIP2,9606.ENSP00000392709,9606.ENSP00000392985,0.571,0.253,0.163,0.806
23533,PIK3R5,LPAR5,9606.ENSP00000392812,9606.ENSP00000393098,0.0,0.65,0.05,0.673
26086,GPSM1,LPAR5,9606.ENSP00000392828,9606.ENSP00000393098,0.0,0.4,0.0,0.4
81542,TMX1,PACS2,9606.ENSP00000393316,9606.ENSP00000393559,0.0,0.0,0.412,0.412
57448,BIRC6,NSD1,9606.ENSP00000393596,9606.ENSP00000395929,0.085,0.0,0.075,0.46
285172,FAM126B,BZW1,9606.ENSP00000393667,9606.ENSP00000394316,0.0,0.0,0.479,0.486
374986,MIGA1,CDKN2AIPNL,9606.ENSP00000393675,9606.ENSP00000394183,0.0,0.0,0.311,0.461
2664,GDI1,MECP2,9606.ENSP00000394071,9606.ENSP00000395535,0.0,0.0,0.739,0.781
28991,COMMD5,IFI35,9606.ENSP00000394331,9606.ENSP00000395590,0.477,0.0,0.0,0.481
23603,CORO1C,DHFR,9606.ENSP00000394496,9606.ENSP00000396308,0.0,0.352,0.177,0.455
5601,MAPK9,BTBD19,9606.ENSP00000394560,9606.ENSP00000395461,0.451,0.0,0.066,0.478
5601,MAPK9,RAPGEF3,9606.ENSP00000394560,9606.ENSP00000395708,0.0,0.9,0.104,0.907
4988,OPRM1,IPCEF1,9606.ENSP00000394624,9606.ENSP00000394751,0.0,0.0,0.605,0.608
4988,OPRM1,MECP2,9606.ENSP00000394624,9606.ENSP00000395535,0.0,0.4,0.349,0.592
79137,RETREG2,GNL3,9606.ENSP00000395249,9606.ENSP00000395772,0.212,0.0,0.116,0.511
4204,MECP2,NSD1,9606.ENSP00000395535,9606.ENSP00000395929,0.29,0.0,0.332,0.528
6924,ELOA,IFI35,9606.ENSP00000395574,9606.ENSP00000395590,0.439,0.0,0.0,0.439
3430,IFI35,GNL3,9606.ENSP00000395590,9606.ENSP00000395772,0.54,0.0,0.257,0.656
27037,TRMT2A,GNL3,9606.ENSP00000395738,9606.ENSP00000395772,0.0,0.0,0.108,0.428
26354,GNL3,GPATCH4,9606.ENSP00000395772,9606.ENSP00000396441,0.091,0.0,0.048,0.475
51368,TEX264,CALCOCO2,9606.ENSP00000396628,9606.ENSP00000398523,0.0,0.0,0.435,0.439
721,C4A,TNF,9606.ENSP00000396688,9606.ENSP00000398698,0.0,0.0,0.506,0.506
721,C4A,HLA-B,9606.ENSP00000396688,9606.ENSP00000399168,0.0,0.0,0.87,0.875
55683,KANSL3,ACTL6A,9606.ENSP00000396749,9606.ENSP00000397552,0.0,0.72,0.0,0.731
5719,PSMD13,TNF,9606.ENSP00000396937,9606.ENSP00000398698,0.0,0.4,0.071,0.418
22893,BAHD1,ATXN7L3,9606.ENSP00000396976,9606.ENSP00000397259,0.0,0.0,0.0,0.772
64282,TENT4B,TENT2,9606.ENSP00000396995,9606.ENSP00000397563,0.0,0.0,0.512,0.528
64282,TENT4B,EXOSC6,9606.ENSP00000396995,9606.ENSP00000398597,0.087,0.0,0.513,0.561
28969,BZW2,SNX13,9606.ENSP00000397249,9606.ENSP00000398789,0.0,0.0,0.56,0.57
91801,ALKBH8,ALKBH2,9606.ENSP00000397673,9606.ENSP00000398181,0.0,0.0,0.832,0.835
100303755,PET117,HIGD1A,9606.ENSP00000397881,9606.ENSP00000398064,0.0,0.0,0.467,0.467
56616,DIABLO-2,TNF,9606.ENSP00000398495,9606.ENSP00000398698,0.0,0.0,0.635,0.635
10241,CALCOCO2,TNF,9606.ENSP00000398523,9606.ENSP00000398698,0.292,0.0,0.262,0.455
5551,PRF1,CD44,9606.ENSP00000398568,9606.ENSP00000398632,0.0,0.0,0.548,0.57
5551,PRF1,ITK,9606.ENSP00000398568,9606.ENSP00000398655,0.084,0.0,0.371,0.602
5551,PRF1,TNF,9606.ENSP00000398568,9606.ENSP00000398698,0.065,0.0,0.793,0.808
5551,PRF1,HLA-B,9606.ENSP00000398568,9606.ENSP00000399168,0.0,0.0,0.507,0.643
960,CD44,ITK,9606.ENSP00000398632,9606.ENSP00000398655,0.0,0.0,0.549,0.571
960,CD44,TNF,9606.ENSP00000398632,9606.ENSP00000398698,0.0,0.0,0.811,0.822
3702,ITK,TNF,9606.ENSP00000398655,9606.ENSP00000398698,0.057,0.0,0.349,0.407
7124,TNF,HLA-B,9606.ENSP00000398698,9606.ENSP00000399168,0.0,0.0,0.733,0.761
3109,HLA-DMB,HLA-B,9606.ENSP00000398890,9606.ENSP00000399168,0.0,0.9,0.538,0.965
64837,KLC2,RHOA,9606.ENSP00000399403,9606.ENSP00000400175,0.095,0.5,0.116,0.566
64837,KLC2,CAPZB,9606.ENSP00000399403,9606.ENSP00000401010,0.068,0.5,0.042,0.518
883,KYAT1,MBIP,9606.ENSP00000399415,9606.ENSP00000399718,0.628,0.0,0.0,0.628
139716,GAB3,SHC1,9606.ENSP00000399588,9606.ENSP00000401303,0.0,0.5,0.259,0.613
51562,MBIP,TAF6,9606.ENSP00000399718,9606.ENSP00000399982,0.0,0.72,0.067,0.727
51562,MBIP,CAPZB,9606.ENSP00000399718,9606.ENSP00000401010,0.186,0.0,0.371,0.466
4343,MOV10,EWSR1,9606.ENSP00000399797,9606.ENSP00000400142,0.0,0.0,0.389,0.401
25904,CNOT10,CAPZB,9606.ENSP00000399862,9606.ENSP00000401010,0.56,0.0,0.0,0.563
79567,RIPOR1,RHOA,9606.ENSP00000400099,9606.ENSP00000400175,0.045,0.0,0.561,0.574
2130,EWSR1,HNRNPF,9606.ENSP00000400142,9606.ENSP00000400433,0.199,0.0,0.247,0.647
2130,EWSR1,SNRPE,9606.ENSP00000400142,9606.ENSP00000400591,0.166,0.0,0.061,0.572
2130,EWSR1,USP19,9606.ENSP00000400142,9606.ENSP00000401197,0.292,0.0,0.2,0.435
2130,EWSR1,TIA1,9606.ENSP00000400142,9606.ENSP00000401371,0.23,0.0,0.531,0.651
387,RHOA,GNA13,9606.ENSP00000400175,9606.ENSP00000400717,0.247,0.9,0.893,0.991
387,RHOA,SHC1,9606.ENSP00000400175,9606.ENSP00000401303,0.0,0.0,0.419,0.444
387,RHOA,LDB3,9606.ENSP00000400175,9606.ENSP00000401437,0.455,0.0,0.0,0.455
3185,HNRNPF,SNRPE,9606.ENSP00000400433,9606.ENSP00000400591,0.0,0.0,0.178,0.742
3185,HNRNPF,TIA1,9606.ENSP00000400433,9606.ENSP00000401371,0.091,0.5,0.369,0.709
79675,FASTKD1,PNPT1,9606.ENSP00000400513,9606.ENSP00000400646,0.0,0.0,0.377,0.404
6635,SNRPE,TIA1,9606.ENSP00000400591,9606.ENSP00000401371,0.315,0.0,0.216,0.46
87178,PNPT1,CTPS2,9606.ENSP00000400646,9606.ENSP00000401264,0.0,0.0,0.24,0.69
5905,RANGAP1,RANBP1,9606.ENSP00000401470,9606.ENSP00000401564,0.788,0.0,0.998,0.999
5905,RANGAP1,SENP6,9606.ENSP00000401470,9606.ENSP00000402527,0.055,0.0,0.847,0.85
5902,RANBP1,TANGO2,9606.ENSP00000401564,9606.ENSP00000403645,0.0,0.0,0.47,0.47
5894,RAF1,WDR83,9606.ENSP00000401888,9606.ENSP00000402653,0.292,0.5,0.213,0.697
5894,RAF1,BRAP,9606.ENSP00000401888,9606.ENSP00000403524,0.299,0.4,0.204,0.639
5894,RAF1,ARRB2,9606.ENSP00000401888,9606.ENSP00000403701,0.328,0.9,0.571,0.969
84154,RPF2,RPL6,9606.ENSP00000402338,9606.ENSP00000403172,0.634,0.0,0.207,0.746
84154,RPF2,AAMP,9606.ENSP00000402338,9606.ENSP00000403343,0.0,0.0,0.13,0.589
84154,RPF2,GAMT,9606.ENSP00000402338,9606.ENSP00000403536,0.0,0.0,0.0,0.77
84292,WDR83,AP4M1,9606.ENSP00000402653,9606.ENSP00000403663,0.0,0.0,0.0,0.534
7866,IFRD2,RPL6,9606.ENSP00000402849,9606.ENSP00000403172,0.75,0.0,0.0,0.758
9779,TBC1D5,AP2M1,9606.ENSP00000402935,9606.ENSP00000403362,0.481,0.0,0.0,0.495
6128,RPL6,MRPL55,9606.ENSP00000403172,9606.ENSP00000403614,0.0,0.0,0.554,0.586
1173,AP2M1,AP4M1,9606.ENSP00000403362,9606.ENSP00000403663,0.135,0.9,0.186,0.925
1173,AP2M1,ARRB2,9606.ENSP00000403362,9606.ENSP00000403701,0.292,0.5,0.232,0.717
4957,ODF2,CC2D2A,9606.ENSP00000403453,9606.ENSP00000403465,0.051,0.0,0.632,0.636
409,ARRB2,DISC1,9606.ENSP00000403701,9606.ENSP00000403888,0.0,0.0,0.534,0.55
219899,TBCEL,HEMK1,9606.ENSP00000403925,9606.ENSP00000404843,0.0,0.0,0.461,0.461
119710,C11orf74,IFT140,9606.ENSP00000403937,9606.ENSP00000406012,0.833,0.0,0.108,0.844
